"county","date","medi_cal","unemployment","calfresh"
"Mariposa",2020-01-01,NA,6.2,1207
"Mariposa",2020-02-01,NA,6.3,1225
"Mariposa",2020-03-01,NA,7.6,1259
"Mariposa",2020-04-01,NA,17.8,1509
"Mariposa",2020-05-01,NA,17.5,1583
"Mariposa",2020-06-01,NA,14.3,1499
"Mariposa",2020-07-01,NA,10.8,1458
"Mariposa",2020-08-01,NA,8.5,1458
"Mariposa",2020-09-01,NA,8.4,1468
"Mariposa",2020-10-01,NA,7.3,1401
"Mariposa",2020-11-01,NA,7.6,1384
"Mariposa",2020-12-01,NA,10.3,1420
"Mendocino",2014-01-01,"30 846",8.3,7144
"Mendocino",2014-02-01,"31 901",8.4,7223
"Mendocino",2014-03-01,"33 221",8.2,7420
"Mendocino",2014-04-01,"33 895",7,7590
"Mendocino",2014-05-01,"34 394",6.4,7682
"Mendocino",2014-06-01,"34 680",6.6,7647
"Mendocino",2014-07-01,"35 146",7,7569
"Mendocino",2014-08-01,"35 677",6.6,7459
"Mendocino",2014-09-01,"36 092",6,7483
"Mendocino",2014-10-01,"36 457",6.1,7329
"Mendocino",2014-11-01,"36 747",6.6,7277
"Mendocino",2014-12-01,"37 520",6.8,7239
"Mendocino",2015-01-01,"38 218",7.2,7131
"Mendocino",2015-02-01,"38 712",6.9,7088
"Mendocino",2015-03-01,"39 047",6.8,7036
"Mendocino",2015-04-01,"39 289",5.7,6965
"Mendocino",2015-05-01,"39 271",5.3,6945
"Mendocino",2015-06-01,"39 398",5.5,7014
"Mendocino",2015-07-01,"39 634",5.7,7077
"Mendocino",2015-08-01,"40 008",5.2,7092
"Mendocino",2015-09-01,"40 269",4.8,7125
"Mendocino",2015-10-01,"40 460",5.2,7127
"Mendocino",2015-11-01,"40 517",5.6,7076
"Mendocino",2015-12-01,"40 783",6,7044
"Mendocino",2016-01-01,"41 558",6.5,6949
"Mendocino",2016-02-01,"41 707",6.1,6874
"Mendocino",2016-03-01,"41 858",6.2,6833
"Mendocino",2016-04-01,"41 852",5.2,6816
"Mendocino",2016-05-01,"41 977",4.4,6771
"Mendocino",2016-06-01,"41 980",4.8,6795
"Mendocino",2016-07-01,"41 897",5.1,6663
"Mendocino",2016-08-01,"41 022",5,6740
"Mendocino",2016-09-01,"40 875",4.6,6610
"Mendocino",2016-10-01,"40 880",4.9,6559
"Mendocino",2016-11-01,"40 990",5.2,6494
"Mendocino",2016-12-01,"41 132",5.5,6398
"Mendocino",2017-01-01,"41 362",5.9,6341
"Mendocino",2017-02-01,"41 520",5.5,6203
"Mendocino",2017-03-01,"41 797",5.3,6272
"Mendocino",2017-04-01,"41 822",4.8,6184
"Mendocino",2017-05-01,"41 624",3.9,6264
"Mendocino",2017-06-01,"41 780",4.2,6329
"Mendocino",2017-07-01,"41 869",4.5,6260
"Mendocino",2017-08-01,"42 021",4.3,6320
"Mendocino",2017-09-01,"42 223",3.6,6307
"Mendocino",2017-10-01,"42 266",3.7,6400
"Mendocino",2017-11-01,"42 402",4,6285
"Mendocino",2017-12-01,"42 472",4.2,6273
"Mendocino",2018-01-01,"42 816",4.7,6287
"Mendocino",2018-02-01,"42 881",4.6,6170
"Mendocino",2018-03-01,"43 018",4.3,6240
"Mendocino",2018-04-01,"43 031",3.8,6261
"Mendocino",2018-05-01,"42 709",3.2,6244
"Mendocino",2018-06-01,"42 621",4,6128
"Mendocino",2018-07-01,"42 586",3.7,6117
"Mendocino",2018-08-01,"42 545",3.6,6083
"Mendocino",2018-09-01,"42 705",3.4,6002
"Mendocino",2018-10-01,"42 663",3.5,6040
"Mendocino",2018-11-01,"42 522",3.7,5988
"Mendocino",2018-12-01,NA,4.2,5948
"Mendocino",2019-01-01,NA,5.2,6008
"Mendocino",2019-03-01,NA,5.2,5829
"Mendocino",2019-04-01,NA,4.1,5795
"Mendocino",2019-05-01,NA,3.2,5838
"Mendocino",2019-06-01,NA,3.8,6188
"Mendocino",2019-07-01,NA,4,6423
"Mendocino",2019-08-01,NA,3.6,6511
"Mendocino",2019-09-01,NA,2.9,6610
"Mendocino",2019-10-01,NA,3.1,6627
"Mendocino",2019-11-01,NA,3.4,6630
"Mendocino",2019-12-01,NA,3.7,6625
"Mendocino",2020-01-01,NA,4.8,6638
"Mendocino",2020-02-01,NA,4.7,6624
"Mendocino",2020-03-01,NA,5.9,6692
"Mendocino",2020-04-01,NA,14.8,7431
"Mendocino",2020-05-01,NA,13.2,7768
"Mendocino",2020-06-01,NA,12.3,7820
"Mendocino",2020-07-01,NA,10.9,7425
"Mendocino",2020-08-01,NA,8.8,7388
"Mendocino",2020-09-01,NA,8.3,7233
"Mendocino",2020-10-01,NA,7.3,6877
"Mendocino",2020-11-01,NA,6.8,6705
"Mendocino",2020-12-01,NA,8.1,6756
"Merced",2014-01-01,"103 165",15.5,23364
"Merced",2014-02-01,"107 759",15.6,23498
"Merced",2014-03-01,"112 977",15.8,23896
"Merced",2014-04-01,"115 659",13.6,24009
"Merced",2014-05-01,"117 571",12.4,24222
"Merced",2014-06-01,"119 316",12.2,24286
"Merced",2014-07-01,"121 205",12.5,24370
"Merced",2014-08-01,"123 068",11.4,24398
"Merced",2014-09-01,"124 782",10.1,24352
"Merced",2014-10-01,"126 066",10.2,24235
"Merced",2014-11-01,"127 394",11.9,24186
"Merced",2014-12-01,"129 001",12.8,24499
"Merced",2015-01-01,"131 317",14.2,24649
"Merced",2015-02-01,"132 949",13.9,24832
"Merced",2015-03-01,"133 829",13.6,25041
"Merced",2015-04-01,"134 912",12,25216
"Merced",2015-05-01,"135 425",11.2,25259
"Merced",2015-06-01,"135 403",11.1,25407
"Merced",2015-07-01,"136 013",10.9,25373
"Merced",2015-08-01,"136 832",9.5,25338
"Merced",2015-09-01,"137 383",8.3,25244
"Merced",2015-10-01,"137 647",9,25121
"Merced",2015-11-01,"138 325",10.9,25017
"Merced",2015-12-01,"138 616",11.6,25053
"Merced",2016-01-01,"139 999",13.1,25089
"Merced",2016-02-01,"140 377",13,25063
"Merced",2016-03-01,"140 315",13,25108
"Merced",2016-04-01,"140 258",11.4,24988
"Merced",2016-05-01,"140 162",9.8,24791
"Merced",2016-06-01,"140 179",10.1,24802
"Merced",2016-07-01,"139 950",10.2,24440
"Merced",2016-08-01,"140 272",9.1,24515
"Merced",2016-09-01,"140 340",8.2,24135
"Merced",2016-10-01,"139 898",8.6,23866
"Merced",2016-11-01,"139 752",9.4,23731
"Merced",2016-12-01,"139 945",11.2,23674
"Merced",2017-01-01,"140 719",12.1,23789
"Merced",2017-02-01,"140 892",12.5,23691
"Merced",2017-03-01,"140 523",12,23896
"Merced",2017-04-01,"140 323",10.3,23754
"Merced",2017-05-01,"140 380",8.8,23752
"Merced",2017-06-01,"140 371",9.1,23660
"Merced",2017-07-01,"140 043",9.1,23507
"Merced",2017-08-01,"139 705",8.2,23439
"Merced",2017-09-01,"139 107",6.7,23272
"Merced",2017-10-01,"138 513",6.7,23196
"Merced",2017-11-01,"138 376",7.6,23042
"Merced",2017-12-01,"138 190",8.8,23084
"Merced",2018-01-01,"138 552",10,23163
"Merced",2018-02-01,"138 125",10.6,22977
"Merced",2018-03-01,"137 239",10.2,23268
"Merced",2018-04-01,"136 214",8.7,23019
"Merced",2018-05-01,"136 062",7.7,22952
"Merced",2018-06-01,"135 337",8.6,22847
"Merced",2018-07-01,"135 295",8,22658
"Merced",2018-08-01,"134 958",7,22639
"Merced",2018-09-01,"134 077",5.9,22475
"Merced",2018-10-01,"133 421",6.1,22423
"Merced",2018-11-01,"133 092",6.7,22226
"Merced",2018-12-01,NA,8.2,22214
"Merced",2019-01-01,NA,10.3,22423
"Merced",2019-03-01,NA,11,22155
"Merced",2019-04-01,NA,9,22135
"Merced",2019-05-01,NA,7.3,22105
"Merced",2019-06-01,NA,8.1,23528
"Merced",2019-07-01,NA,8.4,23883
"Merced",2019-08-01,NA,7.2,24343
"Merced",2019-09-01,NA,5.5,24341
"Merced",2019-10-01,NA,5.8,24462
"Merced",2019-11-01,NA,6.5,24418
"Merced",2019-12-01,NA,7.9,24637
"Merced",2020-01-01,NA,9.8,24601
"Merced",2020-02-01,NA,10.4,24596
"Merced",2020-03-01,NA,12.9,24740
"Merced",2020-04-01,NA,18.8,26067
"Merced",2020-05-01,NA,16.5,26782
"Merced",2020-06-01,NA,15.7,26475
"Merced",2020-07-01,NA,14.5,25369
"Merced",2020-08-01,NA,11.3,25223
"Merced",2020-09-01,NA,10.6,25087
"Merced",2020-10-01,NA,9.3,24349
"Merced",2020-11-01,NA,9,23951
"Merced",2020-12-01,NA,11.5,23834
"Modoc",2014-01-01,"2 391",13.8,437
"Modoc",2014-02-01,"2 443",14,430
"Modoc",2014-03-01,"2 602",13.4,447
"Modoc",2014-04-01,"2 673",10.7,455
"Modoc",2014-05-01,"2 716",9.3,461
"Modoc",2014-06-01,"2 765",8.7,465
"Modoc",2014-07-01,"2 810",8.9,467
"Modoc",2014-08-01,"2 825",8.7,482
"Modoc",2014-09-01,"2 899",7.9,479
"Modoc",2014-10-01,"2 925",8.2,481
"Modoc",2014-11-01,"2 941",9.5,466
"Modoc",2014-12-01,"3 012",10.4,479
"Modoc",2015-01-01,"3 099",11.9,467
"Modoc",2015-02-01,"3 155",11.3,473
"Modoc",2015-03-01,"3 167",10.6,473
"Modoc",2015-04-01,"3 159",8.4,465
"Modoc",2015-05-01,"3 132",8,467
"Modoc",2015-06-01,"3 102",7.6,461
"Modoc",2015-07-01,"3 103",7.9,455
"Modoc",2015-08-01,"3 105",7.2,447
"Modoc",2015-09-01,"3 106",6.6,448
"Modoc",2015-10-01,"3 119",7,445
"Modoc",2015-11-01,"3 111",7.8,458
"Modoc",2015-12-01,"3 122",9.1,473
"Modoc",2016-01-01,"3 121",10.5,492
"Modoc",2016-02-01,"3 089",10.3,494
"Modoc",2016-03-01,"3 084",10,499
"Modoc",2016-04-01,"3 114",7.7,494
"Modoc",2016-05-01,"3 139",6.4,512
"Modoc",2016-06-01,"3 132",6.5,521
"Modoc",2016-07-01,"3 165",6.9,521
"Modoc",2016-08-01,"3 153",6.3,521
"Modoc",2016-09-01,"3 161",6.4,533
"Modoc",2016-10-01,"3 205",6.8,540
"Modoc",2016-11-01,"3 217",7.6,533
"Modoc",2016-12-01,"3 217",9,536
"Modoc",2017-01-01,"3 240",11.6,552
"Modoc",2017-02-01,"3 215",11.6,539
"Modoc",2017-03-01,"3 198",10.9,555
"Modoc",2017-04-01,"3 218",8.4,551
"Modoc",2017-05-01,"3 202",6.9,548
"Modoc",2017-06-01,"3 177",6.8,538
"Modoc",2017-07-01,"3 194",6.9,541
"Modoc",2017-08-01,"3 204",6.4,545
"Modoc",2017-09-01,"3 202",5.6,542
"Modoc",2017-10-01,"3 217",5.8,557
"Modoc",2017-11-01,"3 223",7.2,570
"Modoc",2017-12-01,"3 215",8.8,582
"Modoc",2018-01-01,"3 283",10.2,594
"Modoc",2018-02-01,"3 284",10.4,595
"Modoc",2018-03-01,"3 261",9.4,597
"Modoc",2018-04-01,"3 250",7.3,592
"Modoc",2018-05-01,"3 208",6.1,596
"Modoc",2018-06-01,"3 199",6.3,604
"Modoc",2018-07-01,"3 221",6,593
"Modoc",2018-08-01,"3 210",5.9,596
"Modoc",2018-09-01,"3 222",5.4,596
"Modoc",2018-10-01,"3 253",5.3,596
"Modoc",2018-11-01,"3 248",6.3,605
"Modoc",2018-12-01,NA,8.5,613
"Modoc",2019-01-01,NA,11.4,635
"Modoc",2019-03-01,NA,10.8,631
"Modoc",2019-04-01,NA,8,612
"Modoc",2019-05-01,NA,5.8,610
"Modoc",2019-06-01,NA,6.1,673
"Modoc",2019-07-01,NA,6.4,702
"Modoc",2019-08-01,NA,5.7,713
"Modoc",2019-09-01,NA,4.4,711
"Modoc",2019-10-01,NA,4.6,716
"Modoc",2019-11-01,NA,5.6,728
"Modoc",2019-12-01,NA,7.1,746
"Modoc",2020-01-01,NA,9.7,754
"Modoc",2020-02-01,NA,9.8,750
"Modoc",2020-03-01,NA,11.5,761
"Modoc",2020-04-01,NA,14.3,796
"Modoc",2020-05-01,NA,11,806
"Modoc",2020-06-01,NA,10,810
"Modoc",2020-07-01,NA,8.8,784
"Modoc",2020-08-01,NA,6.8,775
"Modoc",2020-09-01,NA,6.5,760
"Modoc",2020-10-01,NA,5.9,734
"Modoc",2020-11-01,NA,6.2,724
"Modoc",2020-12-01,NA,8.9,713
"Mono",2014-01-01,"2 452",7.4,522
"Mono",2014-02-01,"2 564",7.9,580
"Mono",2014-03-01,"2 745",7.6,596
"Mono",2014-04-01,"2 854",6.4,581
"Mono",2014-05-01,"2 936",7.9,604
"Mono",2014-06-01,"3 002",7.3,555
"Mono",2014-07-01,"3 043",6.9,522
"Mono",2014-08-01,"3 068",6.5,471
"Mono",2014-09-01,"3 117",6.3,456
"Mono",2014-10-01,"3 157",7.2,457
"Mono",2014-11-01,"3 232",7.2,481
"Mono",2014-12-01,"3 292",6,501
"Mono",2015-01-01,"3 424",5.8,499
"Mono",2015-02-01,"3 500",5.6,526
"Mono",2015-03-01,"3 546",5.8,517
"Mono",2015-04-01,"3 584",6.8,522
"Mono",2015-05-01,"3 593",8.1,525
"Mono",2015-06-01,"3 579",6.8,527
"Mono",2015-07-01,"3 596",5.7,520
"Mono",2015-08-01,"3 619",5.2,496
"Mono",2015-09-01,"3 674",5.4,472
"Mono",2015-10-01,"3 659",6.6,456
"Mono",2015-11-01,"3 653",6.5,444
"Mono",2015-12-01,"3 670",5.3,458
"Mono",2016-01-01,"3 750",5.1,448
"Mono",2016-02-01,"3 757",5.1,450
"Mono",2016-03-01,"3 783",5.1,445
"Mono",2016-04-01,"3 751",4.8,439
"Mono",2016-05-01,"3 747",6.3,448
"Mono",2016-06-01,"3 740",5.6,445
"Mono",2016-07-01,"3 753",5.4,448
"Mono",2016-08-01,"3 770",5,453
"Mono",2016-09-01,"3 803",5.2,458
"Mono",2016-10-01,"3 791",6.2,473
"Mono",2016-11-01,"3 806",6,452
"Mono",2016-12-01,"3 814",4.7,473
"Mono",2017-01-01,"3 831",4.6,464
"Mono",2017-02-01,"3 801",4.4,451
"Mono",2017-03-01,"3 820",4.2,440
"Mono",2017-04-01,"3 798",3.6,406
"Mono",2017-05-01,"3 762",4.6,400
"Mono",2017-06-01,"3 733",4.8,399
"Mono",2017-07-01,"3 742",4.8,393
"Mono",2017-08-01,"3 707",4.7,392
"Mono",2017-09-01,"3 663",4.4,398
"Mono",2017-10-01,"3 598",4.8,413
"Mono",2017-11-01,"3 533",4.6,398
"Mono",2017-12-01,"3 610",3.8,413
"Mono",2018-01-01,"3 623",3.7,401
"Mono",2018-02-01,"3 593",3.7,403
"Mono",2018-03-01,"3 535",3.4,395
"Mono",2018-04-01,"3 496",3.1,373
"Mono",2018-05-01,"3 523",3.6,372
"Mono",2018-06-01,"3 529",3.9,375
"Mono",2018-07-01,"3 506",3.6,355
"Mono",2018-08-01,"3 532",3.5,378
"Mono",2018-09-01,"3 552",3.5,379
"Mono",2018-10-01,"3 563",4.2,391
"Mono",2018-11-01,"3 554",4,407
"Mono",2018-12-01,NA,3.3,416
"Mono",2019-01-01,NA,3.7,427
"Mono",2019-03-01,NA,3.7,373
"Mono",2019-04-01,NA,2.9,357
"Mono",2019-05-01,NA,3.1,331
"Mono",2019-06-01,NA,3.6,322
"Mono",2019-07-01,NA,3.5,341
"Mono",2019-08-01,NA,3.3,345
"Mono",2019-09-01,NA,3,351
"Mono",2019-10-01,NA,3.6,354
"Mono",2019-11-01,NA,3.6,345
"Mono",2019-12-01,NA,3,352
"Mono",2020-01-01,NA,3.5,340
"Mono",2020-02-01,NA,3.8,332
"Mono",2020-03-01,NA,4.9,353
"Mono",2020-04-01,NA,22.1,558
"Mono",2020-05-01,NA,28.9,623
"Mono",2020-06-01,NA,24.7,619
"Mono",2020-07-01,NA,16.6,597
"Mono",2020-08-01,NA,11.6,580
"Mono",2020-09-01,NA,11.2,539
"Mono",2020-10-01,NA,9.9,465
"Mono",2020-11-01,NA,8.1,428
"Mono",2020-12-01,NA,8.9,471
"Monterey",2014-01-01,"128 366",13.4,22399
"Monterey",2014-02-01,"133 365",13.2,22918
"Monterey",2014-03-01,"139 458",12.4,23432
"Monterey",2014-04-01,"142 236",9,23498
"Monterey",2014-05-01,"144 338",7.5,23292
"Monterey",2014-06-01,"145 783",7.2,22309
"Monterey",2014-07-01,"147 840",7.4,21758
"Monterey",2014-08-01,"150 320",6.9,21227
"Monterey",2014-09-01,"151 356",6.3,20834
"Monterey",2014-10-01,"152 866",6.6,20520
"Monterey",2014-11-01,"154 801",8.4,20668
"Monterey",2014-12-01,"158 065",11.2,22492
"Monterey",2015-01-01,"162 450",12.5,23266
"Monterey",2015-02-01,"165 463",12,23815
"Monterey",2015-03-01,"167 195",10.7,24295
"Monterey",2015-04-01,"169 139",7.9,24412
"Monterey",2015-05-01,"170 437",6.9,23959
"Monterey",2015-06-01,"170 593",6.5,23132
"Monterey",2015-07-01,"171 822",6.4,22745
"Monterey",2015-08-01,"173 262",5.9,22336
"Monterey",2015-09-01,"174 319",5.4,22095
"Monterey",2015-10-01,"174 535",5.8,21738
"Monterey",2015-11-01,"175 534",7.6,21882
"Monterey",2015-12-01,"176 617",10.5,23559
"Monterey",2016-01-01,"179 443",11.8,24305
"Monterey",2016-02-01,"180 900",11.3,24755
"Monterey",2016-03-01,"182 002",11.1,25024
"Monterey",2016-04-01,"182 348",7.6,24809
"Monterey",2016-05-01,"182 440",6,23928
"Monterey",2016-06-01,"182 584",5.9,22628
"Monterey",2016-07-01,"182 797",5.9,21783
"Monterey",2016-08-01,"183 230",5.6,21492
"Monterey",2016-09-01,"183 694",5.2,20947
"Monterey",2016-10-01,"183 530",5.4,20476
"Monterey",2016-11-01,"183 984",6.7,20485
"Monterey",2016-12-01,"184 679",10.3,21923
"Monterey",2017-01-01,"186 119",11.5,22869
"Monterey",2017-02-01,"186 728",11.8,23195
"Monterey",2017-03-01,"186 959",10.9,23451
"Monterey",2017-04-01,"187 161",7.9,22959
"Monterey",2017-05-01,"187 233",5.9,22224
"Monterey",2017-06-01,"186 395",5.6,21073
"Monterey",2017-07-01,"186 325",5.4,20137
"Monterey",2017-08-01,"186 651",5.1,19822
"Monterey",2017-09-01,"185 828",4.4,19447
"Monterey",2017-10-01,"184 986",4.5,19155
"Monterey",2017-11-01,"184 711",5.5,18967
"Monterey",2017-12-01,"184 570",8.5,20394
"Monterey",2018-01-01,"186 104",9.7,21204
"Monterey",2018-02-01,"187 157",10.3,21349
"Monterey",2018-03-01,"186 886",9.4,21615
"Monterey",2018-04-01,"187 174",6.7,21326
"Monterey",2018-05-01,"187 075",5.3,20603
"Monterey",2018-06-01,"186 811",5.2,19501
"Monterey",2018-07-01,"186 394",4.7,18575
"Monterey",2018-08-01,"186 622",4.3,18023
"Monterey",2018-09-01,"185 824",3.9,17557
"Monterey",2018-10-01,"184 329",4.1,17257
"Monterey",2018-11-01,"183 038",4.9,16951
"Monterey",2018-12-01,NA,8.1,18043
"Monterey",2019-01-01,NA,10,19022
"Monterey",2019-03-01,NA,10.1,18998
"Monterey",2019-04-01,NA,7,18759
"Monterey",2019-05-01,NA,4.7,18079
"Monterey",2019-06-01,NA,4.8,17595
"Monterey",2019-07-01,NA,4.7,17417
"Monterey",2019-08-01,NA,4.2,17309
"Monterey",2019-09-01,NA,3.3,17089
"Monterey",2019-10-01,NA,3.7,16891
"Monterey",2019-11-01,NA,4.5,16973
"Monterey",2019-12-01,NA,7.2,18216
"Monterey",2020-01-01,NA,9.7,18863
"Monterey",2020-02-01,NA,10,19029
"Monterey",2020-03-01,NA,11.8,19278
"Monterey",2020-04-01,NA,20.2,21177
"Monterey",2020-05-01,NA,16.8,22307
"Monterey",2020-06-01,NA,14.4,22979
"Monterey",2020-07-01,NA,12.1,21657
"Monterey",2020-08-01,NA,9.4,20744
"Monterey",2020-09-01,NA,8.8,20169
"Monterey",2020-10-01,NA,7.8,19116
"Monterey",2020-11-01,NA,7.7,18502
"Monterey",2020-12-01,NA,11.4,19074
"Napa",2014-01-01,"24 287",7,3420
"Napa",2014-02-01,"25 132",6.7,3485
"Napa",2014-03-01,"26 680",6.4,3551
"Napa",2014-04-01,"27 239",5.4,3561
"Napa",2014-05-01,"27 691",5.1,3566
"Napa",2014-06-01,"27 974",5.3,3530
"Napa",2014-07-01,"28 296",5.7,3525
"Napa",2014-08-01,"28 593",5.4,3498
"Napa",2014-09-01,"28 746",4.9,3461
"Napa",2014-10-01,"28 953",4.9,3444
"Napa",2014-11-01,"29 208",5.7,3478
"Napa",2014-12-01,"29 683",5.7,3521
"Napa",2015-01-01,"30 498",5.8,3575
"Napa",2015-02-01,"31 105",5.2,3587
"Napa",2015-03-01,"31 350",4.9,3653
"Napa",2015-04-01,"31 531",4.3,3706
"Napa",2015-05-01,"31 441",4.2,3663
"Napa",2015-06-01,"31 327",4.3,3660
"Napa",2015-07-01,"31 510",4.5,3632
"Napa",2015-08-01,"31 748",4.2,3600
"Napa",2015-09-01,"31 963",3.8,3637
"Napa",2015-10-01,"31 837",4.3,3600
"Napa",2015-11-01,"31 832",4.9,3645
"Napa",2015-12-01,"32 058",5.1,3627
"Napa",2016-01-01,"32 749",5.1,3633
"Napa",2016-02-01,"32 770",4.8,3637
"Napa",2016-03-01,"32 910",4.7,3653
"Napa",2016-04-01,"32 887",4.1,3665
"Napa",2016-05-01,"32 825",3.5,3648
"Napa",2016-06-01,"32 801",4.1,3603
"Napa",2016-07-01,"32 741",4.2,3532
"Napa",2016-08-01,"32 886",4.1,3507
"Napa",2016-09-01,"32 943",3.9,3469
"Napa",2016-10-01,"32 869",3.9,3429
"Napa",2016-11-01,"33 074",4.4,3409
"Napa",2016-12-01,"33 248",4.8,3376
"Napa",2017-01-01,"33 258",5,3380
"Napa",2017-02-01,"33 069",4.4,3315
"Napa",2017-03-01,"33 004",4,3337
"Napa",2017-04-01,"32 909",3.6,3303
"Napa",2017-05-01,"32 717",3.2,3274
"Napa",2017-06-01,"32 575",3.5,3222
"Napa",2017-07-01,"32 477",3.7,3123
"Napa",2017-08-01,"32 368",3.5,3127
"Napa",2017-09-01,"32 294",3,3067
"Napa",2017-10-01,"32 151",3.1,3090
"Napa",2017-11-01,"32 253",3.4,3032
"Napa",2017-12-01,"32 274",3.7,3030
"Napa",2018-01-01,"32 336",4,3062
"Napa",2018-02-01,"32 270",3.5,3052
"Napa",2018-03-01,"32 018",3.2,3052
"Napa",2018-04-01,"31 911",2.8,3053
"Napa",2018-05-01,"31 749",2.5,3024
"Napa",2018-06-01,"31 686",3.1,2948
"Napa",2018-07-01,"31 568",2.9,2851
"Napa",2018-08-01,"31 607",2.8,2814
"Napa",2018-09-01,"31 231",2.5,2772
"Napa",2018-10-01,"31 089",2.6,2765
"Napa",2018-11-01,"30 908",2.7,2742
"Napa",2018-12-01,NA,3.3,2707
"Napa",2019-01-01,NA,4,2684
"Napa",2019-03-01,NA,3.5,2711
"Napa",2019-04-01,NA,2.7,2698
"Napa",2019-05-01,NA,2.3,2695
"Napa",2019-06-01,NA,2.8,2809
"Napa",2019-07-01,NA,3,2891
"Napa",2019-08-01,NA,2.7,2922
"Napa",2019-09-01,NA,2.2,2933
"Napa",2019-10-01,NA,2.3,2972
"Napa",2019-11-01,NA,2.6,2980
"Napa",2019-12-01,NA,2.9,3081
"Napa",2020-01-01,NA,3.5,3127
"Napa",2020-02-01,NA,3.2,3194
"Napa",2020-03-01,NA,4,3294
"Napa",2020-04-01,NA,15.9,3926
"Napa",2020-05-01,NA,14.4,4236
"Napa",2020-06-01,NA,12.5,4131
"Napa",2020-07-01,NA,10.4,4032
"Napa",2020-08-01,NA,8.3,4055
"Napa",2020-09-01,NA,7.6,4065
"Napa",2020-10-01,NA,6.6,3899
"Napa",2020-11-01,NA,6,3880
"Napa",2020-12-01,NA,7.3,3969
"Nevada",2014-01-01,"17 927",7.4,4004
"Nevada",2014-02-01,"18 526",7.4,4021
"Nevada",2014-03-01,"19 665",7.4,4074
"Nevada",2014-04-01,"20 181",6.5,4161
"Nevada",2014-05-01,"20 460",6.5,4263
"Nevada",2014-06-01,"20 663",6.5,4278
"Nevada",2014-07-01,"21 021",6.8,4222
"Nevada",2014-08-01,"21 343",6.5,4184
"Nevada",2014-09-01,"21 573",5.9,4190
"Nevada",2014-10-01,"21 897",5.9,4203
"Nevada",2014-11-01,"21 883",6,4150
"Nevada",2014-12-01,"22 414",5.6,4233
"Nevada",2015-01-01,"23 165",6.2,4247
"Nevada",2015-02-01,"23 663",6,4248
"Nevada",2015-03-01,"23 782",5.9,4249
"Nevada",2015-04-01,"23 926",5.6,4236
"Nevada",2015-05-01,"24 006",5.4,4245
"Nevada",2015-06-01,"24 110",5.4,4295
"Nevada",2015-07-01,"24 184",5.7,4273
"Nevada",2015-08-01,"24 342",5.1,4274
"Nevada",2015-09-01,"24 519",4.8,4305
"Nevada",2015-10-01,"24 631",5,4335
"Nevada",2015-11-01,"24 712",5.1,4277
"Nevada",2015-12-01,"24 975",4.9,4279
"Nevada",2016-01-01,"25 670",5.3,4309
"Nevada",2016-02-01,"25 642",5.1,4326
"Nevada",2016-03-01,"25 757",5.2,4345
"Nevada",2016-04-01,"25 857",4.8,4354
"Nevada",2016-05-01,"25 856",4.4,4393
"Nevada",2016-06-01,"25 759",4.8,4396
"Nevada",2016-07-01,"25 799",5,4373
"Nevada",2016-08-01,"25 698",4.7,4372
"Nevada",2016-09-01,"25 640",4.5,4362
"Nevada",2016-10-01,"25 539",4.6,4326
"Nevada",2016-11-01,"25 318",4.5,4338
"Nevada",2016-12-01,"24 977",4.5,4266
"Nevada",2017-01-01,"25 204",5,4215
"Nevada",2017-02-01,"25 081",4.8,4130
"Nevada",2017-03-01,"25 006",4.5,4169
"Nevada",2017-04-01,"25 074",4.1,4129
"Nevada",2017-05-01,"25 081",3.8,4157
"Nevada",2017-06-01,"25 088",4.1,4148
"Nevada",2017-07-01,"25 185",4.4,4111
"Nevada",2017-08-01,"25 291",4.2,4101
"Nevada",2017-09-01,"25 395",3.7,4105
"Nevada",2017-10-01,"25 519",3.6,4107
"Nevada",2017-11-01,"25 639",3.6,4028
"Nevada",2017-12-01,"25 751",3.5,4031
"Nevada",2018-01-01,"26 131",3.8,4019
"Nevada",2018-02-01,"26 075",3.8,3965
"Nevada",2018-03-01,"26 042",3.7,4087
"Nevada",2018-04-01,"26 108",3.3,4064
"Nevada",2018-05-01,"26 012",3.2,4070
"Nevada",2018-06-01,"26 019",3.8,4096
"Nevada",2018-07-01,"25 911",3.6,4128
"Nevada",2018-08-01,"25 847",3.4,4214
"Nevada",2018-09-01,"25 739",3.2,4227
"Nevada",2018-10-01,"25 731",3.3,4259
"Nevada",2018-11-01,"25 379",3.3,4293
"Nevada",2018-12-01,NA,3.4,4302
"Nevada",2019-01-01,NA,4.1,4345
"Nevada",2019-03-01,NA,4.1,4349
"Nevada",2019-04-01,NA,3.4,4287
"Nevada",2019-05-01,NA,3,4305
"Nevada",2019-06-01,NA,3.4,4614
"Nevada",2019-07-01,NA,3.6,4713
"Nevada",2019-08-01,NA,3.3,4744
"Nevada",2019-09-01,NA,2.6,4790
"Nevada",2019-10-01,NA,2.9,4836
"Nevada",2019-11-01,NA,2.9,4761
"Nevada",2019-12-01,NA,2.9,4750
"Nevada",2020-01-01,NA,3.7,4741
"Nevada",2020-02-01,NA,3.6,4740
"Nevada",2020-03-01,NA,4.6,4876
"Nevada",2020-04-01,NA,14.5,5464
"Nevada",2020-05-01,NA,14.2,5769
"Nevada",2020-06-01,NA,13,5658
"Nevada",2020-07-01,NA,10.6,5489
"Nevada",2020-08-01,NA,8,5409
"Nevada",2020-09-01,NA,7.4,5251
